"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.089810537E0,-1.951834559E-2,-5.863418579E-1,-1.461111754E-1
9.109872303E0,-6.236290932E-2,-5.991449356E-1,-9.005190432E-2
9.129934002E0,-6.605806947E-2,-6.384420395E-1,1.143383980E-2
9.149995768E0,-6.422916055E-2,-6.441097260E-1,6.791970134E-2
9.170057534E0,-6.066846848E-2,-6.661624908E-1,1.321112365E-1
9.190119300E0,-6.140619516E-3,-6.445722580E-1,1.415243596E-1
9.220111932E0,3.881576657E-2,-6.244192123E-1,8.287253976E-2
9.250104564E0,8.030396700E-2,-5.559377670E-1,1.769748330E-2
9.280097196E0,7.989135385E-2,-4.593448639E-1,-5.239465833E-2
9.310089861E0,6.957834959E-2,-3.853149414E-1,-4.921841621E-2
9.340082559E0,1.649799943E-2,-2.070388794E-1,3.497487307E-2
9.370075191E0,-7.193386555E-4,-1.178236008E-1,1.093130708E-1
9.400067889E0,8.899569511E-4,-3.993988037E-3,1.892726570E-1
9.430060587E0,3.339916468E-2,1.040725708E-1,1.830458492E-1
9.460053219E0,7.711124420E-2,1.582994461E-1,7.200086117E-2
9.490045917E0,7.936784625E-2,1.887464523E-1,-4.946023226E-3
9.520038615E0,1.105229557E-1,1.967525482E-1,-6.389757991E-2
9.550031247E0,6.023359299E-2,2.417955399E-1,-1.938074827E-2
9.580023945E0,5.189883709E-2,2.547073364E-1,9.658938646E-2
9.610016643E0,1.715511084E-3,2.342939377E-1,1.345867813E-1
9.640009275E0,8.212178946E-3,2.005100250E-1,1.510114372E-1
9.670001973E0,-7.834494114E-3,1.319484711E-1,9.154799581E-2
9.699994638E0,4.534152150E-2,4.966163635E-2,-8.183717728E-4
9.729987303E0,5.374994874E-2,-2.822685242E-2,-5.135309696E-2
9.759980001E0,7.980895042E-2,-1.499805450E-1,-6.486320496E-2
9.789972666E0,6.521257758E-2,-2.151880264E-1,9.125173092E-3
9.819965331E0,5.431503057E-2,-2.736454010E-1,6.791728735E-2
9.849958029E0,2.771636844E-2,-3.389005661E-1,9.401288629E-2
9.879950694E0,-1.576381922E-2,-3.504991531E-1,8.264485002E-2
9.900012493E0,1.533120871E-3,-3.855781555E-1,-2.190715075E-2
9.920074259E0,8.251428604E-3,-4.372539520E-1,-8.797404170E-2
9.940136025E0,3.167459369E-2,-4.339914322E-1,-9.211379290E-2
9.960197791E0,6.044262648E-2,-4.381284714E-1,-1.354423761E-1
9.980259557E0,7.064676285E-2,-4.306688309E-1,-1.655097902E-1
1.000032132E1,7.724562287E-2,-3.709297180E-1,-1.082311720E-1
1.002038309E1,5.807483196E-2,-3.090801239E-1,-5.255278945E-2
1.004044486E1,6.779184937E-2,-2.210340500E-1,-2.749210596E-2
1.006050662E1,2.170559764E-2,-1.496992111E-1,-1.345545053E-2
1.008056839E1,1.484620571E-2,-1.212759018E-1,-1.307579875E-2
1.010063015E1,-1.850214601E-2,-8.847236633E-3,-5.266246200E-2
1.012069189E1,-4.068499804E-2,3.912162781E-2,-1.063237935E-1
1.014075368E1,-4.805171490E-2,5.847930908E-2,-1.496830136E-1
1.016081552E1,-4.897722602E-2,1.233482361E-1,-1.815717518E-1
1.018087728E1,-5.307617784E-2,1.594610214E-1,-2.223400772E-1
1.021086995E1,-1.445031166E-2,2.074947357E-1,-2.188715935E-1
1.024086265E1,-3.045856953E-3,1.999921799E-1,-1.070732474E-1
1.027085528E1,-8.446276188E-4,1.849365234E-1,-4.733367264E-2
1.030084798E1,-1.347694099E-1,-9.112167358E-2,1.094905138E-1
1.033084067E1,-5.430200100E-1,-8.519792557E-1,1.138108224E-1
1.036083331E1,-3.506115079E-2,-4.827814102E-1,2.224887162E-1
1.039082607E1,1.208635271E-1,2.467250824E-2,4.901493192E-1
1.042081877E1,1.107209623E-1,1.600103378E-1,4.835598171E-3
1.045081130E1,-1.071280390E-1,1.401453018E-1,-2.693670690E-1
1.048080400E1,1.917853057E-1,-1.081228256E-1,2.123716772E-1
1.051079666E1,-5.123913288E-2,-2.461242676E-2,5.205869675E-1
1.054078936E1,1.188683510E-2,4.259586334E-2,4.100911319E-1
1.057078206E1,7.712069154E-2,1.900901794E-1,-5.232157558E-2
1.060077476E1,1.707651615E-1,1.349058151E-1,-7.353893667E-2
1.063076742E1,1.461074650E-1,-4.400157928E-2,-2.912359834E-1
1.066076012E1,1.275582016E-1,-1.771583557E-1,-3.505152464E-1
1.069075272E1,-1.185284853E-1,-9.955692291E-2,-2.153188884E-1
1.072074539E1,-1.266794801E-1,-2.274150848E-1,-1.005191058E-1
1.075073808E1,-1.060634553E-1,-2.595930099E-1,-3.461643308E-2
1.078073075E1,-6.167817116E-2,-2.875280380E-1,-1.439074129E-1
1.081072342E1,-1.626605988E-1,-1.848020554E-1,1.701207086E-2
1.084071605E1,3.711760044E-2,-1.546001434E-1,-2.858631685E-2
1.087070871E1,-4.641416669E-2,-2.492713928E-2,1.091799438E-1
1.090070138E1,3.495946527E-2,4.223346710E-2,1.564500108E-2
1.093069404E1,-2.711260319E-2,4.036521912E-2,-9.101326764E-2
1.096068671E1,7.129019499E-2,-1.279478073E-1,-2.387892827E-2
1.099067947E1,2.587857246E-1,-9.916019440E-2,1.305637807E-1
1.102067214E1,8.006274700E-2,-9.685802460E-2,-4.170961678E-2
1.105066480E1,-7.751423120E-2,-9.892082214E-2,-1.075135767E-1
1.108065750E1,1.317580342E-1,-1.264572144E-1,-7.126722485E-2
1.111065017E1,-6.321206689E-2,6.219863892E-3,1.852159202E-2
1.114064283E1,-6.817635894E-2,-2.420616150E-2,-6.476727873E-2
1.117063553E1,-3.654599190E-2,-2.608089447E-1,9.724634886E-2
1.120062816E1,1.813712716E-2,-1.748285294E-1,-2.878493071E-2
1.123062089E1,-8.614069223E-2,3.017520905E-2,-1.027332842E-1
1.126061362E1,2.855551243E-2,-8.314037323E-2,-3.078163415E-2
1.129060619E1,1.218230128E-1,-7.927131653E-2,1.733975112E-1
1.132059889E1,-2.396404743E-3,-8.512115479E-2,-9.471506625E-2
1.135059158E1,7.452529669E-2,-2.459869385E-1,-4.610050470E-2
1.138058422E1,-3.301268816E-2,-1.573610306E-1,3.790556639E-2
1.141057692E1,5.818659067E-2,-7.795524597E-2,7.567784935E-2
1.144056961E1,5.826038122E-2,-1.526832581E-2,-8.927822113E-3
1.147056224E1,-1.313609779E-1,-2.993583679E-3,-4.782291502E-2
1.150055494E1,-7.241651416E-2,-1.293306351E-1,4.684008658E-3
1.153054758E1,3.549873829E-3,-7.628154755E-2,8.542954922E-3
1.156054017E1,-4.996517301E-2,-7.425785065E-2,-6.128227711E-2
1.159053344E1,1.182466745E-2,-1.709251404E-1,6.403331459E-2
1.162052610E1,9.486436844E-3,-2.344579697E-1,-2.425684035E-2
1.165051880E1,8.180421591E-2,-1.593122482E-1,-1.061599851E-1
1.168051150E1,1.019308567E-1,-1.201772690E-1,6.743035465E-2
1.171050417E1,7.929748297E-2,5.589389801E-2,1.141946763E-1
1.174049683E1,-1.085895300E-2,1.462831497E-1,7.847502828E-3
1.177048953E1,-1.589258611E-1,2.615585327E-1,-4.271476865E-1
1.180048219E1,3.586518764E-2,-6.180477142E-2,1.264494956E-1
1.183047486E1,1.472947598E-1,-3.511466980E-1,2.204512507E-1
1.186046756E1,-3.592881560E-2,-4.503793716E-1,8.993229270E-2
1.189045966E1,-5.519267917E-2,-4.574155807E-1,3.235224634E-2
1.192045232E1,-9.556064010E-2,-2.643880844E-1,-1.695622355E-1
